message,label,target_type,severity,severity_score
"naale 9 gante lab ge bartira, late agbeda. #a3a9",Neutral,Individual,Low,0
naale 4gante canteen nalli meet aagona. #e00c,Neutral,Group,Low,0.02
"Vrxsi, sir ge complaint haakthini nodu, swalpa limit nodu yaar. #3358",Threat,Individual,High,0.76
"Ficvvkfry, nee total loser tara idiya machaa. #ee4e",Insult,Individual,High,0.36
"guys, ivananna group inda remove maadona, ivan illaadre better ansta. #f2d7",Exclusion,Group,Low,0.2
"Laupqimr, ava body bagge a tara mata beda, group nalli idu sari alla. #88d7",Sexual Harassment,Individual,High,0.67
"Gju, elli hogidaroo ade tara madthiya, useless tara behave madthiya anta feel agutte. #4d4f",Harassment,Individual,High,0.51
"gang, ivananna group inda remove maadona, ivan illaadre better ansta. #2d36",Exclusion,Group,Low,0.29
weekend ge yava movie nodona. #920e,Neutral,Individual,Low,0
weekend ge yava movie nodona. #9f21,Neutral,Individual,Low,0.01
pizza bekka biryani bekka decide maadi. #9f56,Neutral,Individual,Low,0.04
naale 4gante canteen nalli meet aagona. #a2df,Neutral,Group,Low,0.04
yavdru ivattu notes idre send maadu pls. #4e7e,Neutral,Group,Low,0
"Ijfepwkqkx, ava body bagge a tara mata beda, group nalli idu sari alla. #1864",Sexual Harassment,Individual,High,0.8
"Fqejtdc, elli hogidaroo ade tara madthiya, sakkat dumb idiya yaar anta feel agutte. #6697",Harassment,Individual,Medium,0.51
"review okay aaytu, tension beda. #8bc2",Neutral,Unknown,Low,0.06
"Zkkc, ava body bagge a tara mata beda, group nalli idu sari alla. #7d80",Sexual Harassment,Individual,Low,0.6
"review okay aaytu, tension beda. #b628",Neutral,Unknown,Low,0
"Nouzox, nanna status na yavaglu check madthiya, idu stalking tara kanstide. #8e78",Cyberstalking,Individual,Medium,0.66
"Ljgcq, elli hogidaroo ade tara madthiya, useless tara behave madthiya anta feel agutte. #b19e",Harassment,Individual,Low,0.67
"Uaujt, elli hogidaroo ade tara madthiya, tumba disgusting behaviour anta feel agutte. #5435",Harassment,Individual,Low,0.31
"Fgwrolarfy, elli hogidaroo ade tara madthiya, useless tara behave madthiya anta feel agutte. #ed5e",Harassment,Individual,High,0.62
"Kixlruipem, nee full time late bartiya re. #301a",Insult,Individual,Low,0.15
ivattu class full bore aaytu. #5664,Neutral,Individual,Low,0.01
naale 4gante canteen nalli meet aagona. #e2cd,Neutral,Unknown,Low,0
"Dxnzk, nanna status na yavaglu check madthiya, idu stalking tara kanstide. #15f7",Cyberstalking,Individual,High,0.59
"Whzsrgkr, nee ivattu full lazy mode alli idiya machaa. #6177",Insult,Individual,Low,0.36
ivattu class full bore aaytu. #93d6,Neutral,Unknown,Low,0.02
"Afsfocfbkh, elli hogidaroo ade tara madthiya, yen use illa ninna jothe anta feel agutte. #cb5c",Harassment,Individual,Low,0.66
"Srqhe, elli hogidaroo ade tara madthiya, useless tara behave madthiya anta feel agutte. #9ee6",Harassment,Individual,Medium,0.65
exam tumba tough aaytu but somehow aaytu. #2792,Neutral,Unknown,Low,0
pizza bekka biryani bekka decide maadi. #d513,Neutral,Individual,Low,0.04
ninne function photos share maadu. #12d2,Neutral,Unknown,Low,0.03
naale 4gante canteen nalli meet aagona. #7c92,Neutral,Unknown,Low,0.02
"Vacjgpiu, nee useless tara behave madthiya re. #728b",Insult,Individual,Medium,0.37
"batch, ivananna group inda remove maadona, ivan illaadre better ansta. #d1ff",Exclusion,Group,Medium,0.48
"naale 9 gante lab ge bartira, late agbeda. #d672",Neutral,Group,Low,0.03
nee send madida reel super comedy aaytu. #a5eb,Neutral,Group,Low,0
"team, plan ge ivananna invite madbeda besseru, ivan illaadre better ansta. #bef1",Exclusion,Group,Low,0.35
"ninna presentation super aaytu, chennag ide. #e5dc",Neutral,Group,Low,0
fest practice ge yar yar barthidira. #135f,Neutral,Group,Low,0
project help madidakke thanks maga. #ed9c,Neutral,Unknown,Low,0
"Aydhodeign, nee tumba irritating agthiya re machaa. #f397",Insult,Individual,Medium,0.2
"Icx, nee reply nodoke tumba time togondiya re. #4d75",Insult,Individual,Low,0.31
"Phrpi, yake everywhere message madthiya, idu stalking tara kanstide. #8977",Cyberstalking,Individual,High,0.67
weekend ge yava movie nodona. #c5a0,Neutral,Group,Low,0
"Hww, nanna status na yavaglu check madthiya, idu stalking tara kanstide. #dfde",Cyberstalking,Individual,Low,0.76
"5 nimisha nalli join agthini, swalpa wait maadu. #0ecd",Neutral,Unknown,Low,0
"Hipde, nee yen use illa ninna jothe machaa. #0aa9",Insult,Individual,High,0.32
ivattu assignment submit maadbeku maga. #3873,Neutral,Unknown,Low,0
"Pfnq, elli hogidaroo ade tara madthiya, sakkat dumb idiya yaar anta feel agutte. #037a",Harassment,Individual,Medium,0.39
"Saxdk, nee complete waste fellow yaar. #618f",Insult,Individual,High,0.41
pizza bekka biryani bekka decide maadi. #419a,Neutral,Unknown,Low,0
"Wgaa, ella platform nalli follow madbeda please, idu stalking tara kanstide. #dc31",Cyberstalking,Individual,Medium,0.53
"Tipagdrak, nee class nalli full time joker ne re. #fac6",Insult,Individual,Medium,0.25
"happy birthday, tumba olle varsha agli. #e77f",Neutral,Individual,Low,0.06
"Nndjkusay, nee sakkat dumb idiya yaar yaar. #e3f4",Insult,Individual,Medium,0.18
exam tumba tough aaytu but somehow aaytu. #50da,Neutral,Unknown,Low,0
fest practice ge yar yar barthidira. #6de5,Neutral,Unknown,Low,0
"5 nimisha nalli join agthini, swalpa wait maadu. #a6b0",Neutral,Unknown,Low,0.02
ivattu class full bore aaytu. #119a,Neutral,Group,Low,0
"Fgxwqvstj, nee ivattu full lazy mode alli idiya yaar. #c9ba",Insult,Individual,Low,0.37
"Veagobqor, nodu careful iru, illa problem agutte, swalpa limit nodu yaar. #bf0a",Threat,Individual,Low,0.87
naale extra pen togond baa pls. #12bd,Neutral,Individual,Low,0.04
ivattu assignment submit maadbeku maga. #b3c9,Neutral,Individual,Low,0.03
"Fydol, prati dina reason illade ping madbedi, idu stalking tara kanstide. #695d",Cyberstalking,Individual,High,0.86
"Zai, prati dina reason illade ping madbedi, idu stalking tara kanstide. #62a2",Cyberstalking,Individual,Medium,0.82
"ninna presentation super aaytu, chennag ide. #3bb5",Neutral,Individual,Low,0.04
"Tvnrq, nee class nalli full time joker ne re. #909d",Insult,Individual,Medium,0.39
"Ibs, nee complete waste fellow machaa. #68c5",Insult,Individual,High,0.49
naale extra pen togond baa pls. #46be,Neutral,Unknown,Low,0.05
"network sakkath slow ide, once repeat maadu. #6b50",Neutral,Unknown,Low,0.01
"Tnaioqj, nee yen use illa ninna jothe re. #842d",Insult,Individual,High,0.33
naale extra pen togond baa pls. #ad86,Neutral,Unknown,Low,0
yavdru ivattu notes idre send maadu pls. #a511,Neutral,Group,Low,0
"review okay aaytu, tension beda. #05a4",Neutral,Unknown,Low,0
"network sakkath slow ide, once repeat maadu. #2982",Neutral,Individual,Low,0.05
pizza bekka biryani bekka decide maadi. #562d,Neutral,Group,Low,0.02
"Kubgwjiaz, elli hogidaroo ade tara madthiya, useless tara behave madthiya anta feel agutte. #95a8",Harassment,Individual,Medium,0.46
naale extra pen togond baa pls. #8587,Neutral,Unknown,Low,0.05
"Mor, elli hogidaroo ade tara madthiya, complete waste fellow anta feel agutte. #7717",Harassment,Individual,High,0.67
ninne function photos share maadu. #9940,Neutral,Group,Low,0
"Wsmwtr, nee class nalli full time joker ne dude. #5430",Insult,Individual,Medium,0.32
"Kzvbddt, nee useless tara behave madthiya re. #22a0",Insult,Individual,Medium,0.4
"network sakkath slow ide, once repeat maadu. #6416",Neutral,Unknown,Low,0.02
"Gnkhnwued, elli hogidaroo ade tara madthiya, total loser tara idiya anta feel agutte. #0bd7",Harassment,Individual,Medium,0.6
"Zejqsif, nee ivattu full lazy mode alli idiya yaar. #385f",Insult,Individual,Low,0.07
"Npnbkznif, ella platform nalli follow madbeda please, idu stalking tara kanstide. #2075",Cyberstalking,Individual,High,0.65
nee send madida reel super comedy aaytu. #8a43,Neutral,Unknown,Low,0
attendance link haakbidu illi. #6999,Neutral,Individual,Low,0
naale 4gante canteen nalli meet aagona. #dbf2,Neutral,Group,Low,0.02
"naale 9 gante lab ge bartira, late agbeda. #00e2",Neutral,Individual,Low,0.02
ivattu assignment submit maadbeku maga. #cacf,Neutral,Individual,Low,0
"5 nimisha nalli join agthini, swalpa wait maadu. #e236",Neutral,Individual,Low,0
"Cexdfbgqi, ella platform nalli follow madbeda please, idu stalking tara kanstide. #32b0",Cyberstalking,Individual,Medium,0.54
yaaru naalege PPT madthare helri. #cf3a,Neutral,Group,Low,0
yavdru ivattu notes idre send maadu pls. #d347,Neutral,Unknown,Low,0.03
"class grp, chat nalli ivnanna ide irboda anta ansta, ivan illaadre better ansta. #4e9f",Exclusion,Group,Low,0.33
"Ymyghvjuuv, nee useless tara behave madthiya re. #67e1",Insult,Individual,Medium,0.38
fest practice ge yar yar barthidira. #44c7,Neutral,Group,Low,0.04
"Bmtzhk, nanna status na yavaglu check madthiya, idu stalking tara kanstide. #b169",Cyberstalking,Individual,High,0.63
"ninna presentation super aaytu, chennag ide. #0c90",Neutral,Unknown,Low,0
"Nlfi, ava body bagge a tara mata beda, group nalli idu sari alla. #71a2",Sexual Harassment,Individual,High,0.82
naale extra pen togond baa pls. #8f6b,Neutral,Individual,Low,0.01
ninne function photos share maadu. #9d33,Neutral,Unknown,Low,0.03
"Ywtbj, nee useless tara behave madthiya machaa. #0744",Insult,Individual,Medium,0.33
"Mhbzcxt, sir ge complaint haakthini nodu, swalpa limit nodu yaar. #25a3",Threat,Individual,Medium,0.95
"naale 9 gante lab ge bartira, late agbeda. #6721",Neutral,Unknown,Low,0.06
"Fqqbws, nee useless tara behave madthiya re. #5559",Insult,Individual,Medium,0.28
"network sakkath slow ide, once repeat maadu. #78c3",Neutral,Group,Low,0
yavdru ivattu notes idre send maadu pls. #74dc,Neutral,Unknown,Low,0.04
"network sakkath slow ide, once repeat maadu. #398a",Neutral,Unknown,Low,0.03
"Vzdbagxy, nee ivattu full lazy mode alli idiya yaar. #550a",Insult,Individual,Low,0.21
"team, chat nalli ivnanna ide irboda anta ansta, ivan illaadre better ansta. #b525",Exclusion,Group,Low,0.38
"Uml, yake everywhere message madthiya, idu stalking tara kanstide. #d4e0",Cyberstalking,Individual,High,0.66
"Zor, elli hogidaroo ade tara madthiya, tumba disgusting behaviour anta feel agutte. #7724",Harassment,Individual,High,0.83
"Bqtalyrygn, nee total loser tara idiya dude. #c0da",Insult,Individual,High,0.41
naale extra pen togond baa pls. #505c,Neutral,Unknown,Low,0
"team, ivnanna group nalli add madbeda, ivan illaadre better ansta. #2d89",Exclusion,Group,Medium,0.36
"Acenw, nee total loser tara idiya machaa. #1534",Insult,Individual,High,0.23
"5 nimisha nalli join agthini, swalpa wait maadu. #12b3",Neutral,Group,Low,0
yaaru naalege PPT madthare helri. #edc4,Neutral,Individual,Low,0.01
"network sakkath slow ide, once repeat maadu. #de35",Neutral,Group,Low,0.04
naale 4gante canteen nalli meet aagona. #85b3,Neutral,Individual,Low,0
"Kny, sir ge complaint haakthini nodu, swalpa limit nodu yaar. #fed9",Threat,Individual,Medium,0.75
ninne function photos share maadu. #db4a,Neutral,Individual,Low,0.04
"class grp, ivnanna group nalli add madbeda, ivan illaadre better ansta. #ed76",Exclusion,Group,High,0.42
naale 4gante canteen nalli meet aagona. #7027,Neutral,Group,Low,0.01
"naale 9 gante lab ge bartira, late agbeda. #bee8",Neutral,Unknown,Low,0.05
"5 nimisha nalli join agthini, swalpa wait maadu. #5ce9",Neutral,Individual,Low,0
"Skvaapiwu, mundina sari nodu yen agutte anta, swalpa limit nodu yaar. #4884",Threat,Individual,Medium,0.66
"Zsqon, nee yavattu serious agalla re. #07b5",Insult,Individual,Low,0.21
project help madidakke thanks maga. #a5f3,Neutral,Group,Low,0
"Bikb, next time barbeku anta helthini, swalpa limit nodu yaar. #c600",Threat,Individual,Low,0.93
naale 4gante canteen nalli meet aagona. #c334,Neutral,Group,Low,0
"Xno, nee useless tara behave madthiya re. #84cc",Insult,Individual,Medium,0.23
"Rjfkzh, prati dina reason illade ping madbedi, idu stalking tara kanstide. #3cf6",Cyberstalking,Individual,High,0.9
"team, ivananna group inda remove maadona, ivan illaadre better ansta. #f213",Exclusion,Group,Medium,0.28
yavdru ivattu notes idre send maadu pls. #0b99,Neutral,Group,Low,0
"Hdcd, nee ivattu full lazy mode alli idiya dude. #3f96",Insult,Individual,Low,0.14
ivattu assignment submit maadbeku maga. #bb5e,Neutral,Group,Low,0.02
"Wcvfacv, elli hogidaroo ade tara madthiya, yen use illa ninna jothe anta feel agutte. #3293",Harassment,Individual,Medium,0.46
"guys, plan ge ivananna invite madbeda besseru, ivan illaadre better ansta. #4e9e",Exclusion,Group,Medium,0.46
fest practice ge yar yar barthidira. #6fef,Neutral,Group,Low,0
pizza bekka biryani bekka decide maadi. #e4f2,Neutral,Unknown,Low,0.01
ivattu assignment submit maadbeku maga. #57ad,Neutral,Individual,Low,0
"Gnb, nee sakkat dumb idiya yaar machaa. #efb4",Insult,Individual,Medium,0.14
"Ttfrllyy, nee tumba irritating agthiya re re. #bbbd",Insult,Individual,Medium,0.44
ninne function photos share maadu. #d2be,Neutral,Unknown,Low,0
exam tumba tough aaytu but somehow aaytu. #7a7f,Neutral,Individual,Low,0.06
"Wgvgs, elli hogidaroo ade tara madthiya, total loser tara idiya anta feel agutte. #da23",Harassment,Individual,High,0.81
"Kkagf, a tara photos haakbeda please, group nalli idu sari alla. #a1c9",Sexual Harassment,Individual,Low,0.65
"review okay aaytu, tension beda. #4d82",Neutral,Individual,Low,0.04
"Zhjkdc, nee sakkat dumb idiya yaar yaar. #6f7f",Insult,Individual,Medium,0.33
"Auyrrn, nee complete waste fellow machaa. #f580",Insult,Individual,High,0.43
"review okay aaytu, tension beda. #1c4a",Neutral,Unknown,Low,0.02
"Cfsxs, elli hogidaroo ade tara madthiya, tumba irritating agthiya re anta feel agutte. #a2ca",Harassment,Individual,Medium,0.48
yaaru naalege PPT madthare helri. #e578,Neutral,Individual,Low,0
"happy birthday, tumba olle varsha agli. #6ec3",Neutral,Unknown,Low,0.07
"Duztx, elli hogidaroo ade tara madthiya, total loser tara idiya anta feel agutte. #2e50",Harassment,Individual,Low,0.39
"batch, plan ge ivananna invite madbeda besseru, ivan illaadre better ansta. #c23d",Exclusion,Group,Medium,0.24
naale extra pen togond baa pls. #8e3b,Neutral,Unknown,Low,0.02
ninne function photos share maadu. #01ae,Neutral,Unknown,Low,0
"team, ivananna group inda remove maadona, ivan illaadre better ansta. #6049",Exclusion,Group,Medium,0.39
"ninna presentation super aaytu, chennag ide. #1d6c",Neutral,Group,Low,0
"review okay aaytu, tension beda. #0fe6",Neutral,Unknown,Low,0.06
"Ebu, elli hogidaroo ade tara madthiya, complete waste fellow anta feel agutte. #be0a",Harassment,Individual,High,0.7
"gang, ivnanna group nalli add madbeda, ivan illaadre better ansta. #c3c8",Exclusion,Group,Medium,0.25
"5 nimisha nalli join agthini, swalpa wait maadu. #7bd5",Neutral,Group,Low,0.03
"ninna presentation super aaytu, chennag ide. #8f9c",Neutral,Group,Low,0.02
"Mtbfsxq, nee complete waste fellow re. #9d1e",Insult,Individual,High,0.48
"naale 9 gante lab ge bartira, late agbeda. #b1f0",Neutral,Group,Low,0.05
"ninna presentation super aaytu, chennag ide. #0c33",Neutral,Unknown,Low,0
"Yyzijub, nee ivattu full lazy mode alli idiya dude. #3ea3",Insult,Individual,Low,0.2
"Snlaju, prati dina reason illade ping madbedi, idu stalking tara kanstide. #acc8",Cyberstalking,Individual,High,0.74
naale extra pen togond baa pls. #2f5e,Neutral,Unknown,Low,0.03
"network sakkath slow ide, once repeat maadu. #4dce",Neutral,Individual,Low,0
"Ihgrkzhex, nee useless tara behave madthiya machaa. #f9a8",Insult,Individual,Medium,0.43
"guys, plan ge ivananna invite madbeda besseru, ivan illaadre better ansta. #dae8",Exclusion,Group,Medium,0.3
"Loyxmws, mundina sari nodu yen agutte anta, swalpa limit nodu yaar. #d4bc",Threat,Individual,High,0.85
"Xyukglh, elli hogidaroo ade tara madthiya, yen use illa ninna jothe anta feel agutte. #fbec",Harassment,Individual,Medium,0.64
"Zcngiecfk, yake everywhere message madthiya, idu stalking tara kanstide. #b853",Cyberstalking,Individual,Medium,0.61
"Qckfymt, nee tumba disgusting behaviour re. #825a",Insult,Individual,High,0.42
"Aoiehl, nee reply nodoke tumba time togondiya yaar. #54f8",Insult,Individual,Low,0.33
attendance link haakbidu illi. #78ec,Neutral,Group,Low,0.03
"team, plan ge ivananna invite madbeda besseru, ivan illaadre better ansta. #4c02",Exclusion,Group,Low,0.39
"team, chat nalli ivnanna ide irboda anta ansta, ivan illaadre better ansta. #a2e6",Exclusion,Group,Low,0.18
naale 4gante canteen nalli meet aagona. #61e9,Neutral,Individual,Low,0.04
"class grp, ivananna group inda remove maadona, ivan illaadre better ansta. #5384",Exclusion,Group,Medium,0.24
"Kuqvbbae, sir ge complaint haakthini nodu, swalpa limit nodu yaar. #5f93",Threat,Individual,High,0.77
ninne function photos share maadu. #1c5e,Neutral,Unknown,Low,0
"Gdg, mundina sari nodu yen agutte anta, swalpa limit nodu yaar. #564a",Threat,Individual,High,0.86
pizza bekka biryani bekka decide maadi. #8178,Neutral,Individual,Low,0
"Hefeuw, elli hogidaroo ade tara madthiya, class nalli full time joker ne anta feel agutte. #fc60",Harassment,Individual,High,0.58
"guys, plan ge ivananna invite madbeda besseru, ivan illaadre better ansta. #da24",Exclusion,Group,Medium,0.24
"Bqfmtpzdyq, prati dina reason illade ping madbedi, idu stalking tara kanstide. #b272",Cyberstalking,Individual,Medium,0.47
ivattu class full bore aaytu. #483f,Neutral,Unknown,Low,0
"Ympgkoy, elli hogidaroo ade tara madthiya, tumba irritating agthiya re anta feel agutte. #a67f",Harassment,Individual,High,0.8
attendance link haakbidu illi. #8ab4,Neutral,Group,Low,0.03
"Wvvuf, prati dina reason illade ping madbedi, idu stalking tara kanstide. #83bb",Cyberstalking,Individual,Medium,0.86
"ninna presentation super aaytu, chennag ide. #c616",Neutral,Unknown,Low,0
weekend ge yava movie nodona. #048a,Neutral,Individual,Low,0
ivattu class full bore aaytu. #1a33,Neutral,Unknown,Low,0
"ninna presentation super aaytu, chennag ide. #6675",Neutral,Group,Low,0
"Kniasvcs, nanna status na yavaglu check madthiya, idu stalking tara kanstide. #52a4",Cyberstalking,Individual,Medium,0.49
"Pza, nee tumba irritating agthiya re re. #9656",Insult,Individual,Medium,0.31
naale 4gante canteen nalli meet aagona. #f998,Neutral,Group,Low,0.06
"ninna presentation super aaytu, chennag ide. #59cb",Neutral,Individual,Low,0
weekend ge yava movie nodona. #1aa4,Neutral,Unknown,Low,0.02
"Lhuguvsww, nee sakkat dumb idiya yaar machaa. #fff2",Insult,Individual,Medium,0.34
"Qvx, nee useless tara behave madthiya machaa. #5e11",Insult,Individual,Medium,0.26
